@id,@lon,@lat,amenity,name,cuisine,opening_hours,takeaway,delivery,payment,phone,website
3725959075,20.7458417,40.9154158,restaurant,,,,,,,,
3750783154,21.3921091,42.0038662,cafe,,,,,,,,
3751301960,21.4591155,41.9191256,restaurant,Ресторан Бела,regional,,,,,,
3755532975,21.4127725,41.9994110,cafe,Концепт37,,,,,,,
3782619849,22.7052720,41.4404325,cafe,Национал,,,,,,,
3784770415,22.6153456,41.5162501,restaurant,ЈаворШпед,,,,,,,
3786106943,22.2451062,41.6337365,restaurant,Рибник,,,,,,,
3822688281,21.2166228,41.5068787,restaurant,Кај Чоме,,,,,,,
3822729871,21.2196741,41.5100518,cafe,,,,,,,,
3826400404,20.8015550,41.1119481,restaurant,Ривиера,,,,,,,
3826400416,20.8039749,41.1104511,restaurant,Ла Бела,,,,,,,
3826400434,20.8052329,41.1095360,restaurant,Royal View,,,,,,,
3826400436,20.8023447,41.1127823,cafe,,,,,,,,
3826400441,20.8021988,41.1124655,cafe,Mojito,,,,,,,
3828431964,21.7829849,41.7177220,cafe,Капри Кафе,,,,,,,
3830455732,21.4725098,41.9824716,restaurant,Pizza Amica,,,,,,,
3832366897,21.4197114,41.9898526,cafe,,,,,,,,
3832475135,21.4427246,41.9922973,restaurant,Лезет,,,,,,,
3832475147,21.4422139,41.9922032,restaurant,Кај Злате,,,,,,,
3832555934,21.2494143,41.5453150,restaurant,Меана Дедо Илија,,,,,,,
3909066219,21.4010837,42.0084895,restaurant,бед бунар,,,,,,,
3921774262,20.8866832,42.0138371,restaurant,casa leone,italian,,,,,,
3930911802,20.9750309,42.0077518,restaurant,Restaurant Sirena,pizza,07:00- 24:00,yes,no,,+389 44 335 701,
3932033588,21.4037096,42.0818924,restaurant,Ribimiluss,pizza,,,,,,
3951819586,21.4093282,41.9748528,restaurant,бимекс,regional,9:00-24:00,,,,,
4004645106,21.4301301,41.9957324,restaurant,Пекинг Гарден,chinese,Mo-Sa 11:00-24:00; Su 12:00-23:00,,,,+389 2 3221173,www.pekinggarden.mk
4016557277,21.4667276,41.9856123,restaurant,Campione lounge Bar,italian,Mo-Su 08:00-01:00,,,,+389 70 250 261,
4016557278,21.4661426,41.9859376,restaurant,DejaVu Lounge,french,Mo-Su 08:00-01:00,,,,,
4059907155,21.4171739,41.9937283,cafe,Авантура,,,,,,,
4101107990,21.4365756,41.9871974,restaurant,Makedonska sofra,,Mo-Sa 08:00-01:00,,,,+38978929010,
4110147399,21.4448873,42.1382444,restaurant,Етно кујна Вила Елена,balkan,,,,,,
4126731965,21.4345770,41.9973163,restaurant,Sky ресторанот,international,,,,,,
4149490289,21.4300742,41.9933026,restaurant,Amigos Мексиканска Кантина,mexican,Mo-Th 08:00-24:00  Fr Sa 08:00-01:00  Su 10:00-24:00,yes,,,+389 71 230314,http://www.amigos.com.mk/
4154573089,20.9619853,41.9993210,cafe,Riva Caffè,burger;breakfast;pizza;ice_cream;tea;coffee_shop,Mo-Su 10:00-22:00,,,,072545050,
4154573189,20.9614188,41.9995695,restaurant,Era,burger;sandwich;breakfast;ice_cream;tea;cake;coffee_shop;pasta;pizza;diner,Mo-Su 09:00-00:00,,,,,
4154574089,20.9611250,41.9976539,restaurant,Restaurant Boss,burger;sandwich;ice_cream;grill;cake;coffee_shop;pasta;greek;balkan;pancake;pizza;fish_and_chips;diner;italian_pizza;fish;hot_dog;breakfast;tea;italian,24/7,,,,,
4161400696,22.5058453,41.8865440,cafe,Pancir Cafe,,,,,,,
4161427291,22.5058700,41.8865523,cafe,Панцир Кафе,,,,,,,
4180615629,21.1386500,40.8937310,restaurant,,,,,,,,
4180687544,21.2969679,41.0381850,restaurant,,,,,,,,
4183580089,21.6276146,41.9610488,cafe,Cakes & Bakes,sandwich;coffee_shop;cake,24/7,yes,,,,
4190199691,20.9716940,42.0073312,cafe,Maroon Bar,,,,,,,
4190204394,20.9786480,41.8450656,cafe,Рина,,,,,,,
4190335990,20.9734955,41.8453568,restaurant,Restaurant Oaza,,,,,,,
4194683692,22.5224464,41.1473430,restaurant,,,,,,,,
4195733217,21.4338587,41.9955972,restaurant,Соул кичен,international,,,,,,
4198944089,21.3862677,42.0046060,cafe,Ch2pter,,09:00-23:45; Fr-Sa 09:00-23:45,,,,+389 75 490 155,http://www.caffetrend.mk/
4225448689,21.3990452,42.0151641,cafe,Tonnis Bakeri,,,,,,,
4228828360,21.4041470,42.0137478,cafe,Coffeeshop Company lounge,local,,,,,,
4229063003,20.9079995,41.7939504,cafe,Liquid,,,,,,,
4233194691,21.3418406,42.0433297,cafe,Makreshanki,,,,,,,
4234144690,21.4168806,41.9984995,cafe,Belier,,,,,,,
4239053639,21.4307185,42.0229923,restaurant,Beta,,,,,,,
4239355213,22.1932005,41.7370604,cafe,Тафката,,,,,,,
4240294389,22.1938869,41.7373800,cafe,Vami Cafe 1,,,,,,,
4247199848,22.1911884,41.7375454,restaurant,Classic Restaurant,sandwich;balkan;breakfast;pizza;kebab;local;pasta;coffee_shop;ice_cream,Mo-Su 07:00-00:00,,,,,
4247226994,21.3910392,42.0048738,cafe,Juicy and Co,,,,,,,
4247663989,20.9049674,41.8009922,cafe,Dani,,,,,,,
4252577296,20.5959852,41.2357204,restaurant,Via Ignatia,,,,,,,
4253086993,20.8011081,41.1166205,restaurant,Dr. Falafel,,Mo-Sa 09:30-22:30  Su 16:00-23:00,,,,+389 77 897 167,
4253210327,21.4212497,41.9495659,restaurant,Мулино Гарден,,,,,,,
4267161773,20.9894268,42.0041795,restaurant,Restaurant Emporium,,Mo-Th 08:00-24:00  Fr-Sa 08:00-01:00  Su 08:00-24:00,,,,+389 78 388 265,
4267660935,20.9894680,42.0042478,restaurant,Fontana Grill,steak_house,Mo-Su 08:00-24:00,,,,+389 70 664 471,
4267660937,20.9894830,42.0040789,cafe,Aksaraj,,,,,,,
4270352289,21.7206493,42.1320465,restaurant,Restoran Prado,burger;sandwich;regional;international;grill;coffee_shop;pasta;balkan;pancake;pizza;fish_and_chips;diner;chicken;italian_pizza;fish;seafood;mediterranean;italian;fine_dining,Mo-Th 08:00-24:00; Fr-Sa 08:00-01:00; Su 10:00-24:00,,,,+38931430100,https://m.facebook.com/prado.kumanovo/
4275843195,21.4160063,41.9969599,restaurant,Лавче,,,,,,,
4283863605,20.7972577,41.1124024,restaurant,Ресторан Антико,,,,,,,
4290842764,20.8982089,41.8060047,cafe,Чајџилница кај Басто,,24/7,,,,,
4290866991,20.9113126,41.7929887,cafe,Чајџилница кај Гоце ,,24/7,,,,,
4292369647,21.6186125,41.9371686,restaurant,Kaj Dzek,chicken;kebab;grill;local;balkan,,,,,,
4302211290,21.4002154,42.0030463,restaurant,Бабе,fish,,,,,,
4304451302,21.4366103,41.9994358,cafe,Clique Bar,,24/7,,,,,
4315772629,21.3466800,41.0130595,restaurant,Vavilon,,,,,,,
4318054807,22.6366903,41.2315910,restaurant,Elita,fish,,,,,,
4318400296,21.4655483,41.9915744,restaurant,Златна вилушка,,,,,,,
4324925089,20.7720370,40.9188013,cafe,,,,,,,,
4327921318,21.3986642,42.0034137,restaurant,Thong Thai,thai,Sa-Su 10:00-01:00,yes,,,+38971661234,
4327921320,21.3981384,42.0033204,cafe,Prikazna,,,,,,,
4337632794,21.5904910,41.9911364,cafe,,,,,,,,
4338183694,20.8840093,41.8299622,cafe,Elfat,,,,,,,
4338236490,20.8857573,41.8413949,cafe,Nebi,,,,,,,
4346542839,21.4301208,41.9927317,restaurant,Lounge Bar & Restaurant Square 21,,,,,,,
4347356991,22.8581787,41.7058839,restaurant,Чардак,balkan,,,,,+38978465474,http://www.cardak.mk
4355675606,21.4826074,41.9788465,restaurant,Ресторан Златник,,,,,,,
4356193798,22.1966748,41.7388546,restaurant,Кебапчилница Тасе,,,,,,,
4356215591,22.1957213,41.7388923,cafe,Нова Кафе,,,,,,,
4357163991,22.1952544,41.7372052,cafe,Кафе-Бар Симбол,,,,,,,
4357166290,22.1941525,41.7378263,cafe,,,,,,,,
4359833889,21.4454673,41.9911127,cafe,,,Mo-Su 06:00-22:00,,,,,
4360781689,22.1922397,41.7382087,restaurant,Рома,,,,,,,
4360802894,22.1981705,41.7441882,cafe,,,,,,,,
4363534190,22.1903941,41.7376410,restaurant,,,,,,,,
4363550889,22.1956835,41.7382123,cafe,Сајбер,,,,,,,
4375519489,21.4448074,41.9728434,cafe,Гет Кафе,,Mo-Su 10:00-00:00,,,,,
4375878893,20.9746292,42.0073877,restaurant,11,,,,,,,
4376827005,20.8049290,41.0035617,restaurant,Бане 2,,,,,,,
4380494182,21.5522570,41.3431784,restaurant,Стојче-Метропол,,,,,,,
4405634704,20.7573957,41.7018616,restaurant,Ресторан Мал Одмор,,,,,,,
4406532855,21.3679919,41.9953546,restaurant,Вила Веранда,local,,,,,,
4407370494,21.4520843,41.9883207,restaurant,еквестријан,,,,,,,
4407818207,20.6586863,41.5938633,cafe,,,,,,,,
4408677899,20.7566660,41.7014251,restaurant,Кај Тетка Вики,,,,,,,
4411037105,21.3355792,41.0288234,cafe,Millennium Cafe,,,,,,,
4411037106,21.3357344,41.0285753,cafe,Игучи,,,,,,,
4411107891,21.3359033,41.0285254,cafe,Ин Кафе,,,,,,,
4411125496,21.3359314,41.0284799,cafe,Portal 2 Cafe,,,,,,,
4414571689,21.3367381,41.0240108,cafe,јагода,,,,,,,
4422047259,21.0067043,41.1085785,restaurant,Етно Куќа,,,,,,,
4429141992,20.7986796,41.1168867,restaurant,Brioni 2008,,,,,,,
4429142391,20.7985841,41.1169309,restaurant,Exclusive Art Cuisine,,,,,,,
4430465597,20.9518032,42.0012645,cafe,Беко Кафе,,Mo-Su 10:00-22:00,,,,,
4430465598,20.9714660,42.0089630,restaurant,КУБИКС - Студио за Анимација,,24/7,,,,,http://www.kub-x.com/
4433338390,20.7984934,41.1169520,cafe,Çajtorja Luan,,,,,,,
4436518191,21.4362461,41.9996618,restaurant,Kaj Serdarot,,,,,,,
4436534289,21.4360810,41.9996701,restaurant,Destan,,,,,,,
4436534489,21.4355402,41.9994953,restaurant,Австриска палта,,,,,,,
4448736389,22.6433683,41.4433529,restaurant,Чамовски,,,,,,,
4450584489,20.9685294,41.8333963,cafe,Алфа,,,,,,,
4457471314,21.5888229,41.9864102,restaurant,Royal Food Zlate,,,,,,,
4459578969,21.4355402,41.9949989,restaurant,Амика,international,,,,,,
4470299291,21.0116539,41.0893491,cafe,Таверна Џез,,,,,,,
4471884330,21.4272930,42.0059792,restaurant,Four,international;italian;fish,,,,,,
4480834091,21.7870287,41.7138225,cafe,Kafe slatkarnica Turist,,,,,,,
4481662566,21.4335119,41.9957030,restaurant,Дион,italian,,,,,,
4484345091,22.5047905,41.1403190,cafe,Бариста,coffee_shop,Mo-Su 09:00-01:00,,,,,
4489456010,20.6071770,41.6226607,restaurant,House of Miyaks Ethno Restaurant,regional;coffee_shop;sandwich;ice_cream;international;turkish;steak_house,Mo-Su 09:00-21:00,yes,,,+389 070 378 333,http://kukjanamijacite.mk
4491144570,21.3936186,42.0045887,restaurant,Срна,regional,,,,,,
4502450789,20.9272881,41.9444009,restaurant,Restoran Elita,,,,,,,
4502456690,20.9268824,41.9405207,cafe,Cine 501,,,,,,,
4502463689,20.9267987,41.9403239,cafe,Sharr 71,,,,,,,
4502463695,20.9398801,41.9765070,restaurant,Nes Komerc,,,,,,,
4502469595,20.9299290,41.9485098,restaurant,Niki,,,,,,,
4502488291,20.9277266,41.9427811,cafe,Mujo,,,,,,,
4511016243,21.2795514,42.0436939,cafe,БАМИЛА,chicken;burger;sandwich;grill;breakfast;kebab;tea;coffee_shop;diner;beef_bowl,,,,,,
4516027391,21.4496023,41.9919726,cafe,,,,,,,,
4530818689,22.9004200,41.3709709,restaurant,Ресторан АтлантиС Смоларски Водопат,fish;barbecue;local;grill,Mo-Su 10:00-22:00,,,,38978314212,http://www.atlantis.mk
4531682389,21.4021635,41.9959806,restaurant,Македонска куќа,burger;regional;ice_cream;grill;crepe;coffee_shop;balkan;pancake;chicken;diner;fish;breakfast;tea;sausage;local;fine_dining;kebab;barbecue,Mo-Su 08:00-00:00,,,,+38923296415,http://www.makedonskakuka.com
4532522589,20.5226109,41.5101027,restaurant,Drilon,,24/7,,,,,
4552084306,21.4648097,42.0030521,restaurant,Кај Тоше на Ќоше,regional,,,,,,
4568492595,20.9103122,41.7926594,cafe,Kaçamaku,,Mo-Su 10:00-01:00,,,,,
4571573990,21.7686668,41.7098459,cafe,Дома,,,,,,,
4586018591,22.0113116,41.4358281,cafe,Лего,,,,,,,
4587348695,21.0514706,42.0755301,restaurant,Ресторан Цуцла,,,,,,,
4594264491,21.0512358,42.0726560,restaurant,Ресторан Трио,,,,,,,
4602841983,22.3355793,42.2027771,restaurant,Restaurant Osogovec,regional,,yes,no,,,
4614149399,20.8375411,41.7650460,restaurant,Бурими Тре,,,,,,,
4614149418,20.8363637,41.7653321,restaurant,Панорама,,,,,,,
4642412989,20.9144193,40.9390733,restaurant,Beach Bar Mystic,,,,,,,
4650542892,21.5078989,41.9932328,restaurant,Гостилница Софра,,,,,,,
4650625589,21.5099084,41.9951884,restaurant,Пицерија Кремисимо,,,,,,,
4658223491,21.5137772,42.0276010,cafe,Лав Фонтана,coffee_shop,,,,,,
4683222726,22.8186239,41.9752689,restaurant,Рибник Воденица,seafood,08:00 - 00:00,yes,yes,,,
4690435191,20.6512188,41.1511850,restaurant,,fish,,,,,,
4718381271,22.4988477,41.1373679,restaurant,Restoran Sarisa,regional,,,,,+389 78717607,
4720703993,21.4600445,41.9978436,restaurant,Dojrana Skopje,,,,,,,
4724820290,20.9163058,41.9233530,cafe,,,Mo-Su 05:30-00:00,,,,,
4726508389,20.9622336,41.9940024,cafe,,grill;italian_pizza,Mo-Sa 08:00-22:00,,,,,
4726508989,20.9596540,41.9890195,restaurant,,balkan,Mo-Su 07:00-00:00,,,,,
4740748226,21.6126147,41.9953625,restaurant,Конак Јазбиње,,,,,,,
4741046037,22.3598489,42.1903800,restaurant,Vodenicata 3,,,,,,,
4746796221,20.5266276,41.5215391,restaurant,Ресторан Грамоз,fish;burger;sandwich;breakfast;ice_cream;grill;cake;steak_house;pasta;balkan;diner;barbecue,Mo-Su 08:00-11:00,,,,+38970241533,
4753448921,20.9713496,42.0075938,cafe,Garden,,,,,,,
4753448922,20.9602367,41.9912803,restaurant,Ultra,,,,,,,
4753448923,20.9599190,41.9916981,cafe,M House,,,,,,,
4753449021,20.9718414,42.0073693,cafe,Barcode,,Mo-Su 08:00-23:55,,,,,
4753449022,20.9721424,42.0072505,cafe,Tantra,,,,,,,
4753449121,20.9602672,41.9913951,cafe,Ultra,,,,,,,
4771141151,20.8459093,41.7704206,restaurant,Riben Restoran Bigor,,,,,,,
4804666922,21.1624357,40.9075981,restaurant,Vila Raskrsnica,local,,,,,,
4838686622,21.4069546,42.0060914,restaurant,Bonimi,regional,Mo-Su 20:00-24:00,,,,,https://m.facebook.com/bonimimkd/
4842050522,22.3361370,42.2058280,restaurant,Royal Lounge Bar,,,,,,,
4846704245,21.4271773,41.9954521,cafe,Крин,,,,,,,
4854085029,20.9467534,41.9158317,cafe,саранда,,Mo-Su 07:00-23:00,,,,,
4866008921,20.9608123,41.9923010,cafe,Ток 2000,balkan,Mo-Sa 07:00-19:00,,,,044334065,
4879772021,20.7934666,41.1148473,restaurant,Гладиатор,,,,,,,
4884870821,20.7430881,40.9146267,restaurant,,,,,,,,
4884870823,20.7905430,41.1109837,restaurant,Кај Каневче,,,,,,,
4884908023,20.7410279,40.9141308,restaurant,Свети Наум,,,,,,,
4910578221,20.9791319,42.0088358,cafe,Симпл Кафе,,,,,,,
4912937822,20.9756816,42.0090570,restaurant,Ресторан Еснав,,,,,,,
4912996422,20.9758291,42.0089945,restaurant,Ресторан Тетовска Куќа,,,,,,,
4912996423,20.9758432,42.0095705,restaurant,Пица-Ресторан Пунто Верде,,,,,,,
4915240921,20.9737785,42.0100645,cafe,Стори Кафе,,,,,,,
4915240923,20.9805382,42.0069026,restaurant,Гарден Ресторант,,,,,,,
4915241021,20.9740134,42.0100196,cafe,Репаблик Кафе,,,,,,,
4935294926,21.4451457,42.0123976,restaurant,,,,,,,,
4945457423,21.0571809,40.9721129,restaurant,Proper,,,,,,,
4954778523,21.0419310,42.0609612,cafe,Елита Кафе,,,,,,,
4976334922,21.4640869,41.9913259,restaurant,Т'га за југ,,,,,,,
4982232721,21.4238693,41.9988648,restaurant,,,Mo-Fr 12:00-20:00,,,,,
4986311121,21.4534770,41.9885027,cafe,,,,,,,,
4986923021,20.7982792,41.1121780,restaurant,Порта,,,,,,,
4988000122,22.4648163,41.6341662,cafe,Coffe House Downtown,,,,,,,
4990142138,21.4412533,42.0195979,restaurant,Бизнис,,,,,,,
4993144523,20.7969483,41.1118507,restaurant,Далга,,,,,,,
4994992928,20.7820426,40.9615088,restaurant,,,,,,,,
5000781021,20.7334682,41.6615140,restaurant,,,Mo-Su 08:00-01:00,,,,,
5019758021,21.4280925,42.0039853,restaurant,Парк,,,,,,,
5033108253,21.4191901,42.0005946,restaurant,Кантина,burger;coffee_shop;sandwich;ice_cream,Monday- Satudray 09:00-24:00,yes,,,,
5058440823,22.1959414,41.7385560,cafe,Кофи Лаб,,Su-Th 08:00-00:00; Fr-Sa 08:00-01:00,,,,,
5062450021,21.4378942,42.0131776,cafe,Te Flladi,balkan,Mo-Su 06:00-02:00,,,,+38978324244,
5064700321,21.4044150,42.0353232,restaurant,Аликас,,,,,,,
5072397092,21.4633394,41.9914306,restaurant,Пицерија Фамилија,,,,,,,
5074216083,21.3161910,41.9908973,restaurant,Er & Bi,,,,,,,www.erbi.com.mk
5075880321,20.7991080,41.0902867,restaurant,БИЧ ЕНД ЛОУНЏ ЏОВАНИ,,Mo-Sa 08:00-01:00; Su 09:00-00:00,,,,070230030,
5075885521,22.6388602,41.4409617,restaurant,Salomon fud,,,,,,,
5101621121,21.3328887,42.0068376,restaurant,,,Mo-Su 09:00-00:00,,,,+389 78 239 711,
5107879522,20.7954009,41.1121065,restaurant,,balkan;italian,,,,,,
5108011329,20.7971539,41.1118748,restaurant,,balkan;italian,,,,,,
5110720231,21.4375923,42.0011325,cafe,Shisha,,Mo-Su 10:00-22:00,,,,,
5123724239,21.5712443,41.9150979,restaurant,Грин Вилиџ,,Mo-Su 11:00-23:00,,,,,
5124642221,20.9798693,42.0087006,cafe,Били Кафе,,,,,,,
5131832941,21.4276093,41.9948293,restaurant,7 Скара Ресторан,grill,Mo-Th 08:00-24:00; Sa 08:00-01:00,yes,,,+38923224000,http://7.mk/skara-restoran/
5154732322,22.3298813,42.1994853,restaurant,,pizza,,,,,,
5160613722,21.4492023,41.9899769,restaurant,Мезе Бар,,Fr-Su 08:00-01:00; Su 08:00-17:00; Mo-Th 08:00-00:00,,,,+38926121214,https://www.facebook.com/mezebarskopjanka/
5176248987,21.4192046,41.9927714,cafe,Изи,,,,,,,
5184727125,21.3678533,42.0084679,restaurant,Ubac,,,,,,+38972555005,
5224224121,21.4223088,41.9916485,restaurant,Gostilnica Gurman,,Mo-Su 07:00-22:00,,,,+38923176200,
5235173522,22.5015157,41.1418660,restaurant,,,Mo-Su 09:00-01:00,,,,,
5246219203,21.4193986,41.9868025,restaurant,Баба Цана,macedonian,,,,,,
5268700370,21.3931934,42.0044372,restaurant,Pizza Jakomo,pizza,,,yes,,+37976338668;+38978338668,http://www.pizzajakomo.com/
5284221296,21.4216953,42.0013652,cafe,Laika,,,,,,,
5288522422,21.4230134,41.9958526,cafe,Еу ејџ,,,,,,,
5289706561,21.4276864,41.9913338,restaurant,Star Ocean,,,,,,,
5292130834,21.4444199,41.9768128,cafe,63,,,,,,,
5292130848,21.4149006,42.0005187,restaurant,Fitness house,,,,,,,
5321194052,22.7742657,41.9654757,restaurant,Две Липи,,,,,,,https://www.facebook.com/meanadvelipi/
5333583388,21.3991821,42.0034483,cafe,Giovani,regional,,,,,,
5334903322,22.3309502,42.2075328,restaurant,Стар Лисец,,,,,,+38970756364,
5334903323,22.3356230,42.2026632,restaurant,Аквариум,,24/7,,,,,
5346935627,21.4099400,42.0047408,cafe,,,,,,,,
5407742721,22.6382644,41.4372542,cafe,BU Coffee to go,,,,,,,
5448461621,21.3412151,41.0236829,restaurant,Скандал,,,,,,,
5448461921,20.7981623,41.1122361,restaurant,Пица Александриа,italian_pizza,Su-Th 09:00-00:00; Fr-Sa 09:00-01:00,,,,+389 46 253 355,http://www.pizzanemo.com
5467884712,21.4808444,41.9837709,restaurant,Segreto Plus,,,,yes,,,
5534803022,21.4218407,42.0023198,cafe,Кахава,,,,,,,
5542393287,22.2011852,41.7471233,restaurant,Кафе Канал 77,,,,,,,
5548809221,21.4366123,41.9995926,restaurant,кај сердарот,local;barbecue,,,,,,
5561692079,21.4565032,41.9729164,restaurant,Тарапана,,,,,,,
5570347724,20.8909814,41.8649667,cafe,Kafe Bar “Bonton”,,,,,,,
5572053321,21.4205747,42.0013292,restaurant,Дебар Маало,chicken;diner;beef_bowl;american;ice_cream;local;tea;pizza;burger;cake;pasta;french;italian_pizza;seafood;crepe;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;fish;kebab;breakfast;grill,Su-Th 08:00-00:30; Fr-Sa 08:00-01:00,,,,+38976219654,
5599976521,20.7698618,40.9158924,cafe,,,,,,,,
5599976622,20.7824024,40.9617356,restaurant,Mermaid Terrace,,,,,,,
5601865131,20.8012888,41.0653986,restaurant,,,,,,,,
5602643621,20.7980562,41.1121475,restaurant,Pizza Aleksandrija,,,,,,,
5604182920,21.4253762,41.9986406,cafe,Mikel,,,,,,,https://www.facebook.com/vinylmk/
5604366922,20.7914964,41.1146400,cafe,,,,,,,,
5614557098,22.3572149,41.9945499,restaurant,Осоговска Куќа,,,,,,,
5618221222,22.6383287,41.4403734,cafe,Conept Cafe,,,,,,,
5622210754,21.4181784,42.0087916,cafe,Централ Парк,,,,,,,
5624670966,21.4235595,42.0023813,restaurant,МЦМ Мезе Бар,balkan,24/7,,,,+38970250420,
5624682355,21.4239655,42.0028235,restaurant,Костарика,,,,,,,
5624682356,21.4242333,42.0033660,restaurant,Калабалак,,,,,,,
5624682357,21.4240111,42.0028813,restaurant,Старо Скупи,,,,,,,
5624682358,21.4240218,42.0030128,restaurant,Занзибар,pizza,,,,,,
5625300121,21.0274021,41.9941572,restaurant,,balkan,,,,,,
5625896923,20.7992364,41.1166966,restaurant,,regional,,,,,,
5626432520,21.4210921,42.0013712,restaurant,Идадија,,,,,,,
5626433431,21.4214837,42.0014530,restaurant,Наџак,,,,,,,
5626433457,21.4206632,42.0010941,restaurant,Zing,,,,,,,
5626433480,21.4200490,42.0007591,restaurant,Дебар Маало,,,,,,,
5626433502,21.4208615,42.0014888,restaurant,Кај Перо,,,,,,,
5672618724,21.7282115,42.1333614,restaurant,Помодоро,,,,,,,
5672631206,21.7279322,42.1327630,cafe,Rafaela,,,,,,,
5690140438,21.4264143,41.9922468,cafe,DejaVu,,,,,,,
5690140660,21.4266738,41.9922273,cafe,Istanbul,,,,,,,
5692608680,21.4236496,41.9990664,restaurant,Gostilnica Estel,kebab,,,,,,
5713714222,21.3885778,42.0229571,cafe,AvAv Dog Park,,,,,,,
5720921825,20.7427990,40.9147002,restaurant,,,,,,,,
5747737260,22.8869357,41.7619502,restaurant,Хотел Гогов,,,,,,,
5747987432,22.9686915,41.6570517,restaurant,,,,,,,,
5755445995,21.5537950,41.3460965,cafe,The Summer Gallery House Pub,,08:00-01:00,,,,+38970208693,
5761128522,21.0130069,41.0913864,restaurant,Стар сокак,,,,,,,
5770427174,21.3740403,42.0063483,restaurant,Aleksandrija,,,,,,,
5772884450,21.7131719,42.1333475,restaurant,Ambrella,,,,,,,
5772884451,21.7128683,42.1331153,cafe,Relax,,,,,,,
5772884452,21.7127360,42.1333648,cafe,Donita,,,,,,,
5775030453,21.4414844,41.9931868,cafe,,,,,,,,
5776561353,21.5539772,41.3458302,cafe,,,,,,,,
5777115753,20.9660018,42.0133094,restaurant,БЕЛАМИА,fish;regional;international;ice_cream;crepe;seafood;coffee_shop;steak_house;balkan;pancake;pizza;diner;chicken,Mo-Su 09:00-23:00,,,,0038944331332,http://belamia.mk
5789449053,21.4361151,41.9995917,restaurant,СНОШТИ МИНАВ,local,,,,,,
5790395954,20.9632819,41.5129092,cafe,Kvadrat,,,,,,,
5790395956,21.5548027,41.3462162,cafe,Alfa1,,,,,,,
5798861909,21.5161585,41.9392561,restaurant,,,,,,,,
5798868260,21.4237345,41.7918174,restaurant,Планинарски дом Караџица,,,,,,,
5798897067,21.3215065,41.4864416,restaurant,,,,,,,,
5798911922,20.7372293,41.6492257,restaurant,,,,,,,,
5798936014,20.9082428,41.7922445,restaurant,Ресторант Вита Аби,,,,,,,
5803571454,22.9390355,41.3951875,restaurant,,,,,,,,
5807750050,21.4367281,41.9952880,restaurant,,,,,,,,
5810248383,20.7833664,40.9621226,restaurant,Сен Тропе,,,,,,,
5813417254,21.4200655,42.0009079,restaurant,Кафана Дебар Маало,savory_pancakes;german;chicken;diner;american;local;barbecue;tea;fine_dining;cake;pasta;international;french;greek;seafood;fish_and_chips;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;ramen;turkish;fish;kebab;grill,Mo-Th 08:00-00:00; Fr-Su 08:00-01:00,,,,+38971279660,
5830234866,21.2952137,41.9600200,restaurant,Fish Grill (Macedonian Cave Restaurant),,Mo-Su 09:00-21:00,,,,,
5832017571,20.6885837,41.7096884,restaurant,,,,,,,,
5833924459,20.7362858,41.6510336,restaurant,Glamour,,,,,,,
5833924638,20.6520247,41.5946328,restaurant,,,,,,,,
5834871868,20.6356959,41.2541143,restaurant,,,,,,,,
5834871927,20.6516188,41.2239348,restaurant,Grand restaurant,,,,,,,
5836414523,20.8118811,41.1246206,cafe,,,,,,,,
5840484087,21.4001853,42.0031615,restaurant,Буре,macedonian,,,,,,
5841696956,21.3943158,41.9651051,cafe,,,,,,,,
5841843562,21.5554324,41.3459748,restaurant,Magic Food,,,,,,,
5841843563,21.2954889,41.9584413,cafe,Fresh,,,,,,,
5849887489,21.2546800,41.6798669,restaurant,,,,,,,,
5853269557,20.8125826,41.0544299,restaurant,Terasa Utarna,,,,,,,
5859233985,21.4341981,42.0128215,cafe,Kandi,coffee_shop;balkan;ice_cream;irish;regional;tea;turkish,Mo-Su 07:15-00:00,,,,,
5863818383,20.9714342,42.0075662,cafe,Irish Pub,burger;coffee_shop;fast_food;juice;cocktails;hookah,Mo-Su 09:00-01:00,,,,,https://instagram.com/irishpubofficial
5865538987,21.5549700,41.3465410,cafe,Кафеин,,,,,,,
5887799285,20.9600276,41.5129834,cafe,Romanse,,,,,,,
5890717249,20.8075280,41.1069789,restaurant,Ristorante Stazione,italian,,,,,,
5890717252,20.8071883,41.1073742,cafe,Liquid,,,,,,,
5893990785,20.9813230,41.8578789,restaurant,,,,,,,,
5896644185,20.8894257,41.2434073,restaurant,Dedo Dimo,balkan,Mo-Su 12:00-00:00,,,,+38946279595,http://www.dedodimo.mk
5897434185,20.8157042,41.1259308,restaurant,Ресторан Панорама,,Mo-Su 07:00-23:55,,,,,
5898763585,20.5294069,41.5189346,cafe,,,,,,,,
5911332251,20.8839683,41.5106535,restaurant,Рибен Ресторан Добреноец,fish,,,,,,
5911332404,20.8928941,41.5034917,restaurant,Фурна,,,,,,,
5926230349,21.6320595,41.5475438,restaurant,Рибник Ресторан Оморани,fish,,,,,,
5942100285,20.7980320,41.1124235,restaurant,Kaj Ksantani Restaurant,,,,,,,
5956366686,20.5887025,41.2397324,restaurant,Pectopahot,regional;kebab;balkan,,,,,,
5956378986,20.5918028,41.2398677,cafe,,,,,,,,
5956379085,20.5881905,41.2401095,restaurant,Kutmičevica,regional;local;balkan,,,,,,
